Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,predict,prob. introduced,prob. native,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
819,Lepidoptera_Group_123,,,,,0,,2,introduced,0.5923486950295167,0.4076513049704835,0.12470202015405372,0.02578033887364511,0.05219589137357941,0.0,0.1592523398322097,0.014481101023318102,0.02661513968191871,0.0,1.421997238840313e-12,0.0828566646899816,0.061564665268823024,0.0
820,Lepidoptera_Group_124,Chlorochlamys chloroleucaria,native,33.0,50.0,1,1.0,4,native,0.2026180218154301,0.7973819781845702,0.10538219643875261,0.020585467152273374,0.02121833515966987,0.012417144058268284,0.15032147697942244,0.009979738830411644,0.0035664174297223798,0.02213413311135102,3.4974689369535202e-12,0.42191382774368236,0.026278970031400055,0.08847230690739769
821,Lepidoptera_Group_125,Pero honestaria,native,33.0,50.0,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.0436090053698749,,0.0,,0.0751659316764881,,0.0,,4.8166896763307256e-12,,0.0,
822,Lepidoptera_Group_126,Pero ancetaria,native,33.0,50.0,1,1.0,2,native,0.017092328527756363,0.9829076714722431,0.0436090053698749,0.02578033887364511,0.0,0.0,0.0751659316764881,0.014671666375429557,0.0,0.0,1.8714526767909187e-11,0.0828179946884928,0.0,0.0
823,Lepidoptera_Group_127,Blastobasis glandulella,,33.0,,1,1.0,1,introduced,0.627288350223176,0.372711649776824,0.130283734602396,,0.06309998037128402,,0.15873966810083337,,0.028676795045372228,,3.0372756557754255e-13,,0.07463007966940056,
824,Lepidoptera_Group_128,Alsophila pometaria,native,33.0,50.0,1,1.0,1,native,0.4297077916958452,0.5702922083041553,0.10976329005628858,,0.021189409116518808,,0.15301185553586785,,0.03385868450087583,,3.0219358797361553e-13,,0.025853497119105163,
825,Lepidoptera_Group_129,Eusarca confusaria,native,33.0,50.0,1,1.0,2,native,0.4572802406316025,0.5427197593683973,0.10448350598238342,0.0,0.028280797182370573,0.0,0.12510807891026718,0.0,0.024539628856028024,0.0,5.997852431354501e-13,0.9999999999999999,0.04078674693820497,
826,Lepidoptera_Group_13,Antispila Vitis2USA,,,,1,1.0,2,introduced,0.6311421946338789,0.3688578053661214,0.14814758176413512,0.009191718038102183,0.05180274563126733,0.0,0.19678727961156242,0.005173971586225071,0.03826086984432693,0.0,2.5310630464795216e-11,0.3176473837294243,0.05090683480128778,0.0
827,Lepidoptera_Group_130,,,,,0,,1,introduced,0.6516119614990773,0.3483880385009225,0.15463997016217473,,0.0838052420588167,,0.15874002582134825,,0.10595274800495386,,7.209694738456819e-13,,0.09911857161650223,
828,Lepidoptera_Group_131,Glena cognataria,native,33.0,50.0,1,1.0,1,native,0.49963945115458547,0.5003605488454147,0.10775762887518227,,0.03533946155278027,,0.15112193902454998,,0.024539628856028024,,0.0,,0.04357263991103356,
829,Lepidoptera_Group_132,,,,,0,,1,native,0.40071284199720153,0.5992871580027982,0.11979585278482345,,0.03972514658356661,,0.1604804941887283,,0.012241675535187967,,0.0,,0.04655050387066628,
830,Lepidoptera_Group_133,Mocis latipes,native,33.0,50.0,1,1.0,1,native,0.22831373357104182,0.7716862664289585,0.09891720910306932,,0.021217554333965178,,0.13218364926994297,,0.0,,1.856112900751649e-12,,0.02925001857895134,
831,Lepidoptera_Group_134,Scopula inductata,native,33.0,50.0,1,1.0,2,native,0.2793406440897431,0.7206593559102568,0.09889969889416143,0.0,0.02124580602764401,0.0,0.140835814565322,0.0,0.012241675535187967,0.0,7.194354962417547e-13,0.9999999999999999,0.02778968848884073,
832,Lepidoptera_Group_135,Packardia geminata,,33.0,,1,1.0,1,native,0.10620414705581847,0.8937958529441815,0.005023319430871344,,0.008134109810312078,,0.01630945576488218,,0.01410534222497382,,5.522319374137138e-07,,0.04041438847129639,
833,Lepidoptera_Group_136,Packardia elegans,,33.0,,1,1.0,2,native,0.07056421594161294,0.9294357840583868,0.005023319430871344,0.033543052474508034,0.008134109810312078,0.0,0.01630945576488218,0.019392955122648985,0.01410534222497382,0.0,1.9174720049087282e-06,0.0818641846517711,0.04041438847129639,0.0
834,Lepidoptera_Group_137,,,,,0,,1,native,0.4999697436034039,0.500030256396596,0.09815348497603506,,0.10005656745055753,,0.10562349585542724,,0.08689209860691886,,7.992023316459579e-11,,0.1653144445204791,
835,Lepidoptera_Group_138,,,,,0,,2,native,0.4948496488811854,0.5051503511188147,0.09815348497603506,0.008575685478883698,0.10005656745055753,0.0,0.10562349585542724,0.004901053636850175,0.09953892605240731,0.0,5.997852431354503e-10,0.3177356537328227,0.1653144445204791,0.0
836,Lepidoptera_Group_139,,,,,0,,1,introduced,0.6489001368434154,0.3510998631565843,0.13289833610268287,,0.08596206011556161,,0.15008048981954658,,0.05349778608166373,,4.770670348212916e-12,,0.10660818334653899,
837,Lepidoptera_Group_14,Antispila freemani,native,33.0,,1,1.0,1,introduced,0.6380985115744136,0.3619014884255861,0.20191190018300942,,0.07177800626906858,,0.20501873230513115,,0.03689436817446285,,3.0372756557754255e-13,,0.0680469082385282,
838,Lepidoptera_Group_140,,,,,0,,1,native,0.21942970615459817,0.7805702938454022,0.09963825768520652,,0.021302451383311622,,0.1286982493478287,,0.012241675535187967,,1.7180549163982203e-11,,0.030019478591626503,
839,Lepidoptera_Group_141,Microcrambus elegans,,33.0,,1,1.0,2,native,0.44038523120284556,0.5596147687971545,0.11331199591860101,0.008603952375719875,0.02487827819002309,0.0,0.14875756864337433,0.0049445230825399126,0.024653227599214542,0.0,6.596103696886025e-12,0.3177215937322813,0.03108414666077795,0.0
840,Lepidoptera_Group_142,Apoda biguttata,,33.0,,1,1.0,1,native,0.21212857581653227,0.787871424183468,0.07995540566530555,,0.027764600407414623,,0.11659992523890811,,0.015969008914759674,,4.095720202485043e-12,,0.04239529043382054,
841,Lepidoptera_Group_143,Amblyscirtes vialis,native,66.0,50.0,1,1.0,2,native,0.2883545539418089,0.7116454460581909,0.09622959772253532,0.0,0.02832782418503948,0.0,0.12734039634742564,0.0,0.012241675535187967,0.0,2.60776192667587e-12,0.9999999999999999,0.04026817765572159,
842,Lepidoptera_Group_144,Thymelicus lineola,introduced,33.0,50.0,1,1.0,2,native,0.23120301979254973,0.7687969802074505,0.07695815512582031,0.0,0.02832782418503948,0.0,0.11139143135163002,0.0,0.012241675535187967,0.0,2.454364166283172e-10,0.9999999999999999,0.044869411090280545,
843,Lepidoptera_Group_145,Polites origenes,native,33.0,50.0,1,1.0,1,native,0.11946021590248586,0.880539784097514,0.048534471529106796,,0.019069076915429473,,0.07581220786062631,,0.01843763505230852,,1.05230863629391e-08,,0.04053726581385502,
844,Lepidoptera_Group_146,Hesperia sassacus,native,33.0,50.0,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.024320946854798922,,0.00202425514733481,,0.04863581846613944,,0.0035311100737049086,,5.767755790765455e-09,,0.005825442589894893,
845,Lepidoptera_Group_147,Hesperia metea,native,33.0,50.0,1,1.0,5,native,0.05384331182501493,0.9461566881749851,0.024320946854798922,0.029829472314100696,0.00202425514733481,0.018360443446695303,0.04863581846613944,0.014724583438334011,0.0035311100737049086,0.0328725082011873,3.54348826507133e-08,0.6138819251344539,0.005825442589894893,0.08866351747501172
846,Lepidoptera_Group_148,Lomographa vestaliata,native,33.0,50.0,1,1.0,3,native,0.29154425460674205,0.708455745393258,0.10367918106452088,0.028707754260073496,0.01605927776046425,0.0,0.14447686450681205,0.016744307088305394,0.024539628856028024,0.0,1.4833563429973922e-12,0.3498307649684844,0.020562711456427626,0.0
847,Lepidoptera_Group_149,Epirrhoe alternata,native,33.0,50.0,1,1.0,1,native,0.2243508926455091,0.7756491073544913,0.10163780191897222,,0.021147315512620442,,0.14069702732463543,,0.012241675535187967,,3.8963031139745355e-12,,0.027683593422243278,
848,Lepidoptera_Group_15,,,,,0,,1,introduced,0.6629058351609435,0.33709416483905646,0.20012650276359922,,0.14599442473765578,,0.21482689224200666,,0.14626296913412215,,0.0,,0.13281937845077363,
849,Lepidoptera_Group_150,Gueneria similaria,native,33.0,50.0,1,1.0,2,native,0.18461434127191778,0.8153856587280824,0.0856212549682982,0.0,0.019906547975788422,0.0,0.12993178615023382,0.0,0.008032450241971743,0.0,1.2992790305261544e-11,0.9999999999999999,0.02783352237670722,
850,Lepidoptera_Group_151,Hypagyrtis unipunctata,native,33.0,50.0,1,1.0,5,native,0.06589532006336045,0.9341046799366394,0.08085699362304662,0.03338459860210242,0.01836306851007856,0.03172042108736145,0.1220012720791081,0.014247081091948404,0.006079151014296083,0.05659344916561445,6.795520785396532e-14,0.17946745840949713,0.02703116929103775,0.15831346540215743
851,Lepidoptera_Group_152,Lycia ypsilon,native,33.0,50.0,1,1.0,5,native,0.3647811516939396,0.6352188483060602,0.08085699362304662,0.031059546805999906,0.022558728958005012,0.012763537120837562,0.1220012720791081,0.016192197555464947,0.02492030634908913,0.022792636582117567,1.402055529989262e-12,0.3993087568733871,0.03320734882633969,0.05604928280089971
852,Lepidoptera_Group_153,Euchlaena madusaria,native,33.0,50.0,1,1.0,3,introduced,0.5095239587179992,0.4904760412820007,0.098629945093601,0.0,0.028224577731632797,0.0,0.1529904255813028,0.0,0.03689436817446285,0.0,8.222119957048627e-13,0.9999999999999999,0.03444127891580846,
853,Lepidoptera_Group_154,Protoboarmia porcelaria,native,33.0,50.0,1,1.0,6,native,0.11087939304218972,0.8891206069578107,0.10549886558349837,0.021076023885395118,0.0025410907796855043,0.012450816686211065,0.16327177904715226,0.010287451662699275,0.0009561339001519206,0.02225278575034526,1.1044638748274276e-12,0.2391131207058551,0.0029342754148297635,0.08605871147891207
854,Lepidoptera_Group_155,Amphion floridensis,native,66.0,50.0,1,1.0,1,native,0.21221296152776573,0.7877870384722345,0.08424093539500212,,0.02581260712984125,,0.12292026440088266,,0.0,,5.138824973155392e-13,,0.037766099895333624,
855,Lepidoptera_Group_156,Chionodes thoraceochrella,,33.0,,1,1.0,16,native,0.1954336722907214,0.8045663277092788,0.061582045407387875,0.007726351489439859,0.02313671743986403,0.0,0.08858064232287333,0.00440106581282923,0.0,0.0,2.8531983433041874e-10,0.5409643423271271,0.04380607317004595,0.0
856,Lepidoptera_Group_157,,,,,0,,1,native,0.30806738937255423,0.6919326106274454,0.1093177366200228,,0.029996768144662248,,0.16484132772062082,,0.01235687915819346,,8.605614358030372e-14,,0.03435653912398837,
857,Lepidoptera_Group_158,Celiptera frustulum,native,33.0,50.0,1,1.0,1,native,0.2267231861533773,0.7732768138466231,0.09891720910306932,,0.021217554333965178,,0.15114500783821802,,0.0,,9.771437337014878e-13,,0.026157329175927183,
858,Lepidoptera_Group_159,Iridopsis larvaria,native,33.0,50.0,1,1.0,1,native,0.14234042611357964,0.8576595738864209,0.09720741500649228,,0.007028141183771769,,0.1538148133055177,,0.0,,7.593189139438564e-13,,0.008537302497223304,
859,Lepidoptera_Group_16,Monopis pavlovskii,introduced,33.0,50.0,1,1.0,1,introduced,0.6523416805611301,0.3476583194388697,0.17155445636515854,,0.13751263453629112,,0.1508467105242278,,0.13784219147195217,,1.3867157539499922e-10,,0.1698101608564529,
860,Lepidoptera_Group_160,Anavitrinella pampinaria,native,66.0,50.0,1,1.0,2,native,0.1629883762403353,0.8370116237596651,0.09668976386633711,0.0,0.00702892200947646,0.0,0.12685524829798972,0.0,0.0,0.0,3.236692744285934e-09,0.9999999999999999,0.010022921317571203,
861,Lepidoptera_Group_161,Tetracis cachexiata,native,33.0,50.0,1,1.0,3,native,0.1385089168898845,0.861491083110116,0.09606291985040809,0.011447429676472757,0.007038220933777785,0.0,0.14871242514630634,0.006607474676292022,0.0,0.0,4.939407884644884e-12,0.43809470836664627,0.008796144179313282,0.0
862,Lepidoptera_Group_162,Epimecis hortaria,native,33.0,50.0,1,1.0,1,native,0.14234042611357964,0.8576595738864209,0.10712035743147662,,0.007035097630959019,,0.15654836789619936,,0.0,,0.0,,0.008419300453879062,
863,Lepidoptera_Group_163,Metarranthis pilosaria,native,33.0,50.0,1,1.0,5,native,0.14517114386609858,0.8548288561339015,0.016578071985059048,0.0061658329922726525,0.007978619018846044,0.0,0.011966870138788777,0.0035118153465579145,0.0,0.0,7.240374290535357e-06,0.5904566842325822,0.04392897531931312,0.0
864,Lepidoptera_Group_164,,,,,0,,2,native,0.1450982422949714,0.8549017577050283,0.017491249948287636,0.0,0.007978619018846044,0.0,0.03067807391910929,0.0,0.0,0.0,3.482129160914251e-08,0.9999999999999999,0.029965593987546092,
865,Lepidoptera_Group_165,Metarranthis hypochraria,native,33.0,50.0,1,1.0,3,native,0.08970347369116442,0.9102965263088356,0.017491249948287636,0.00571847285502028,0.007053730971639152,0.0,0.03067807391910929,0.0032602009935145484,0.012241675535187967,0.0,5.997852431354501e-08,0.5451594224886377,0.02649195780874484,0.0
866,Lepidoptera_Group_166,,,,,0,,8,native,0.12140907238070556,0.8785909276192945,0.02785224982306908,0.0,0.007053730971639152,0.0,0.04501428924995487,0.0,0.012241675535187967,0.0,4.479214603466789e-09,0.9999999999999999,0.02130364426362449,
867,Lepidoptera_Group_167,Metarranthis duaria,native,33.0,50.0,1,1.0,6,native,0.017092328527756363,0.9829076714722431,0.03370101731452024,0.028094375869572023,0.0,0.0,0.06144020799967143,0.01630061100713814,0.0,0.0,1.3330265378125476e-10,0.11590039596216524,0.0,0.0
868,Lepidoptera_Group_168,Metarranthis amyrisaria,native,33.0,50.0,1,1.0,1,native,0.288854202838334,0.7111457971616661,0.02067692750600019,,0.014084179140447512,,0.03199169020235413,,0.024539628856028024,,4.141739530602853e-08,,0.051741827573100564,
869,Lepidoptera_Group_169,Metarranthis angularia,native,33.0,50.0,1,2.0,1,native,0.2900714380815948,0.7099285619184055,0.01356583313600812,,0.014074880216146187,,0.02568153775597154,,0.024539628856028024,,1.382113821138211e-07,,0.05776462509783905,
870,Lepidoptera_Group_17,Synanthedon acerni,,33.0,,1,1.0,1,native,0.45577185871886283,0.5442281412811371,0.1000046127506408,,0.026054734082450536,,0.1488147248944765,,0.029886339468940454,,3.574167817149869e-14,,0.032543556506891703,
871,Lepidoptera_Group_170,Metarranthis angularia,native,33.0,50.0,1,2.0,2,native,0.11021903186620523,0.8897809681337948,0.01356583313600812,0.0,0.0,0.0,0.02568153775597154,0.0,0.0,0.0,1.564657156005522e-07,0.9999999999999999,0.0,
872,Lepidoptera_Group_171,,,,,0,,1,native,0.05425440524742987,0.9457455947525701,0.025521281512630216,,0.0,,0.04193789282210036,,0.0,,8.160760852891549e-09,,0.0,
873,Lepidoptera_Group_172,Heterophleps triguttaria,native,33.0,50.0,1,1.0,3,introduced,0.5055918389614747,0.49440816103852525,0.09966378073741446,0.03439431073627171,0.053133627552836224,0.0,0.11556902047001155,0.020118823506796425,0.0617763981398694,0.0,1.74873446847676e-11,0.05078299345514524,0.08171446560946381,0.0
874,Lepidoptera_Group_173,,,,,0,,1,introduced,0.5520163862952218,0.44798361370477824,0.11754422593170365,,0.03563514605031589,,0.14282983606554783,,0.024539628856028024,,1.6260162601626017e-14,,0.046067589638219275,
875,Lepidoptera_Group_174,Metanema inatomaria,native,33.0,50.0,1,1.0,2,native,0.19742618263748182,0.8025738173625185,0.09321782390456874,0.0,0.007042089570223756,0.0,0.15138204759380772,0.0,0.0,0.0,0.0,0.9999999999999999,0.00867013686586814,
876,Lepidoptera_Group_175,Eutrapela clemataria,native,33.0,50.0,1,1.0,3,native,0.1093852518000244,0.8906147481999758,0.09659366340416954,0.01717645285214316,0.007028141183771769,0.0,0.14625846657386093,0.009904120726615185,0.0,0.0,4.264457738917011e-12,0.18588278865648733,0.008907106271191774,0.0
877,Lepidoptera_Group_176,Elachista griseicornis,,33.0,,1,1.0,2,native,0.45220411724469184,0.5477958827553082,0.10230063218650763,0.0,0.029996768144662248,0.0,0.12812674507037938,0.0,0.02121565527095895,0.0,1.9481515569872676e-09,0.9999999999999999,0.04242608580249348,
878,Lepidoptera_Group_177,Bactra verutana,,33.0,,1,1.0,1,native,0.25041495966852695,0.7495850403314732,0.09950343444235914,,0.02481155308434947,,0.1409719729761784,,0.0,,8.130081300813007e-12,,0.0324275925204683,
879,Lepidoptera_Group_178,,,,,0,,1,introduced,0.6284626607252376,0.3715373392747623,0.12090219750617777,,0.07117549276166676,,0.13403803082360377,,0.03689436817446285,,3.129314312011044e-12,,0.09699924344764403,
880,Lepidoptera_Group_179,Ennomos magnaria,native,33.0,50.0,1,1.0,1,native,0.12327801815450447,0.876721981845496,0.0909089087990159,,0.01758781506155252,,0.1234467042125405,,0.012241675535187967,,4.862709004448535e-13,,0.02564317294086707,
881,Lepidoptera_Group_18,Monopis marginistrigella,native,33.0,50.0,1,1.0,1,introduced,0.6523416805611301,0.3476583194388697,0.17155445636515854,,0.13751263453629112,,0.1614703276510691,,0.13784219147195217,,1.4557447461267064e-11,,0.1602983094534301,
882,Lepidoptera_Group_180,Plagodis alcoolaria,native,33.0,50.0,1,1.0,2,native,0.11869212683944218,0.8813078731605579,0.09016221196399421,0.034389068753055606,0.007025834198735181,0.0,0.14102451629645513,0.020001832124150944,0.0,0.0,0.0,0.04488172322794634,0.009179600414931079,0.0
883,Lepidoptera_Group_181,Lambdina pellucidaria,native,33.0,50.0,1,1.0,1,native,0.09100401631022698,0.9089959836897729,0.00863857839568246,,0.007037440108073094,,0.02219091761006474,,0.0,,6.749501457278724e-08,,0.030883506002874185,
884,Lepidoptera_Group_182,Lambdina fiscellaria,native,33.0,50.0,1,1.0,1,native,0.09100401631022698,0.9089959836897729,0.00863857839568246,,0.007037440108073094,,0.02219091761006474,,0.0,,1.5799969320447922e-07,,0.030883506002874185,
885,Lepidoptera_Group_183,Xanthotype urticaria,native,33.0,50.0,1,1.0,1,native,0.15426327166843332,0.845736728331567,0.08872478299637448,,0.01758781506155252,,0.13834699072129972,,0.012241675535187967,,1.5493173799662526e-11,,0.023348811183268054,
886,Lepidoptera_Group_184,Probole sp.,,,,1,1.0,6,native,0.10637145436373019,0.89362854563627,0.09716202081833271,0.031052181487810197,0.007035878456663711,0.0,0.15743822263417576,0.01815820135523118,0.0,0.0,3.773584905660377e-14,0.2823905323720355,0.00837986991712544,0.0
887,Lepidoptera_Group_185,Caripeta piniata,native,33.0,50.0,1,1.0,2,native,0.24393337276649707,0.7560666272335032,0.07902207039315032,0.0,0.0247128141247835,0.0,0.11360162003135718,0.0,0.012241675535187967,0.0,6.718821905200184e-10,0.9999999999999999,0.0385333104017227,
888,Lepidoptera_Group_186,Nemoria mimosaria,native,33.0,50.0,1,1.0,2,native,0.045651002044092906,0.9543489979559068,0.07900956821130496,0.017167096907415694,0.014099724670386365,0.0,0.11360162003135718,0.009889239428689252,0.012241675535187967,0.0,3.1599938640895845e-11,0.1571481275502029,0.021984912956397835,0.0
889,Lepidoptera_Group_187,Melanolophia canadaria,native,33.0,50.0,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.07372919390563885,,0.007025834198735181,,0.1104015022198492,,0.0,,2.5157232704402513e-11,,0.011207949004939433,
